Name,Latitude,Longitude
TR341541,41.057669999468025,28.945679999999992
PL0046A,54.36777799949195,18.701111
BA0042A,43.84839999999999,18.3637
BG0060A,43.40970599999999,23.223933
TR320141,37.77695999947975,30.547099999999997
PL0047A,54.40083299949213,18.657497000000003
PL0048A,54.56083599949312,18.493330999999998
TR560141,37.93192999947905,41.93506
MK0037A,41.03999999946807,21.356400000000008
BG0057A,43.126474999999985,25.691211
TR020141,37.76056999947981,38.278310000000005
TR550141,41.2779499994675,36.33811
TR270141,37.058589999483225,37.35087
TR250141,39.898159999471396,41.27265
PL0049A,54.328335999491706,18.557780999999995
PL0050A,54.43166699949233,18.579721999999997
IT0470A,45.10407000000001,7.695340000000001
TR230141,38.674589999475856,39.21166
PL0052A,54.380278999492035,18.620274
TR200241,37.781559999479725,29.08719
TR580341,39.74376999947189,37.00178
IT0872A,41.57,13.33722
IT1130A,45.14319999999999,7.778179999999999
TR341431,41.01471999946814,28.95472
TR342741,40.99887999946818,28.82666
BA0029A,43.867496,18.423061
TR341031,41.00244999946818,28.838660000000008
BG0034A,42.02315299999999,24.840108
TR420441,37.915899999479116,32.50016000000001
MK0035A,41.51444999946694,20.958620000000003
BG0061A,41.93021399999999,25.55265
TR350141,38.31444999947735,27.1373
TR590141,40.976449999468244,27.512730000000005
TR740141,41.63052999946671,32.33509
BG0019A,43.4118,24.615006000000005
TR070141,36.8875599994841,30.702840000000002
PL0054A,50.972166999475014,14.941318999999998
RS0030A,43.316551999999994,21.913548
IT1862A,45.49028,12.21833
PL0057A,51.502369999477175,16.075051
CZ0TVER,49.92467880249023,18.42287254333496
TR410641,40.77100999946878,30.0077
TR010441,36.99916999948353,35.31243
PL0064A,53.13408299948496,17.995708
IT1200A,41.61999999999999,13.33083
BG0068A,43.998463999999984,22.874861
TR180141,40.59971999946925,33.61694
TR342041,40.99193999946821,29.03361
PL0066A,52.88842199948367,18.780908
IT0846A,45.504722,10.313055999999998
MK0040A,41.70582999946653,21.76529
TR550341,41.562449999466835,35.90741
PL0068A,53.08064699948468,18.684257999999996
PL0071A,53.02864699948441,18.666103
PL0072A,53.01762799948435,18.612808000000005
BG0051A,42.14288899999999,24.765239
IT1869A,45.16443999999999,10.781940000000002
HR0002A,45.47905555555555,16.780666666666665
IT1286A,45.30527800000001,9.485556
PL0077A,53.662116999487836,17.934017
IT0469A,45.07585,7.67822
IT1453A,45.371943999999985,11.841944
IT1880A,45.43332999999999,11.89056
TR050241,40.8743299994685,35.45747
TR341841,41.03832999946809,28.888050000000003
TR370141,41.36739999946729,33.76499
IT0706A,45.482778,9.3275
PL0079A,52.029193999479496,23.149389
PL0081A,51.13094999947565,23.514603
TR342341,40.88999999946845,29.207500000000003
TR390141,41.7244599994665,27.214500000000005
IT1936A,45.438333,12.205556000000001
IT2070A,45.3775,11.94
IT2168A,45.02494,7.64905
PL0085A,51.27307799947623,22.551675
PL0091A,50.71662799947404,23.290247
PL0094A,52.14324999948003,19.233225
IT1692A,45.47833,9.23583
BA0047A,45.07,17.59
TR520341,40.973749999468254,37.907520000000005
PL0096A,51.75804999947828,19.529786000000005
IT2079A,45.30444399999998,8.845833
PL0100A,51.77641699947838,19.452935999999998
TR100241,40.34794999946999,27.97496
TR210141,37.91529999947913,40.224969999999985
HU0038A,48.218055999466685,20.703058
IT0643A,44.90660999999999,8.612
IT0963A,45.49916699999999,12.262222
PL0101A,51.70558099947806,19.434842000000007
PL0104A,51.66798099947789,19.368683000000004
ES1977A,27.898329999999994,-15.48833
IT1016A,45.469722,9.198056
PL0115A,51.85669199947872,19.421231
IT1464A,45.497499999999995,9.556389
TR780141,41.196659999467684,32.62277
IT1903A,44.894220000000004,8.19756
BG0077A,41.576622999999984,24.714116
IT1153A,45.132777999999995,10.016667000000002
IT0840A,45.284721999999995,9.864167
TR500141,38.616019999476094,34.70249
PL0125A,50.03511699947163,20.212689
IT1838A,45.54583,11.53417
TR120141,38.88387999947502,40.50363999999999
IT0705A,45.46277799999999,9.195833
IT0839A,45.36721999999999,9.705000000000002
IT1739A,45.142222,10.045833
IT1743A,45.581109999999995,9.27444
TR520241,41.0271299994681,37.50005
PL0126A,49.29356399946935,19.960083
TR520141,40.98339999946822,37.87843000000001
IT0997A,45.695687,9.661667
TR600141,40.32634999947003,36.55519
IT1877A,45.04187999999999,7.62593
TR350441,38.46221999947674,27.16666
IT1034A,45.66082999999999,9.15694
RS0043A,44.011572999999984,20.925031
IT1104A,45.185556000000005,9.146944
IT2063A,45.148333,9.940278
TR290141,40.46082999946965,39.48086
IT2231A,45.65876999999999,12.2161
PL0129A,52.40757799948129,20.955928000000004
IT1287A,45.158611,9.698333
TR342541,41.01360999946814,29.162220000000005
TR411021,40.74603999946884,29.788800000000005
IT0777A,45.69795956,9.40619194
RS0037A,44.796959,20.475288
TR340531,41.065959999468,28.99446
PL0134A,52.19172799948026,20.837489
ME0002A,42.44092177999999,19.26666832
PL0136A,52.55093799948199,19.709790999999996
IT0448A,45.42944399999999,12.313889
IT1590A,45.6725,12.238611
IT2071A,45.60028,11.90222
BG0050A,42.68055799999999,23.296786
PL0137A,51.40607999947678,21.166819
IT0267A,45.329443999999995,9.414722
IT1215A,45.07471999999999,11.78333
IT1650A,45.626943999999995,9.024167
PL0138A,51.39908399947675,21.147474
PL0140A,52.219297999480396,21.004724
IT1868A,45.160556,10.795556000000001
BG0073A,42.669796999999996,23.268403
ES1741A,27.76365199999999,-15.563851000000001
CZ0TRYC,49.8716697692871,18.377254486083984
IT0912A,45.19388899999999,9.164722
IT1128A,45.15464000000001,7.658040000000001
IT1340A,45.4,11.286109999999999
IT1830A,44.9203,8.6232
IT1871A,45.22666699999999,11.665833000000001
PL0141A,52.160771999480104,21.033818999999998
PL0143A,52.29086399948072,21.042457999999996
IT0778A,45.518333000000005,9.591389000000001
PL0144A,52.0538109994796,20.429892
PL0148A,53.12668899948491,23.155869
PL0151A,53.181393999485195,22.054380999999996
PL0152A,54.117877999490446,22.934608
PL0169A,54.60113899949337,18.239361000000002
TR570141,42.029559999465896,35.15492
SK0025A,48.631111149467614,20.24028397
ES1320A,43.5792,-5.9273
IT1010A,45.4675,8.8925
IT2072A,45.10388899999999,11.553333000000002
TR590341,41.318349999467394,27.980179999999997
IT1874A,45.281110000000005,8.75472
TR010213,36.85452999948427,35.34914
ES1742A,27.772597359999992,-15.541880430000003
PL0171A,54.46361099949253,17.046722000000006
IT1737A,45.515277999999995,10.219444
BG0044A,42.518891999999994,27.375144
PL0175A,53.78923299948853,20.486075
PL0179A,51.63757499947775,17.823156000000008
PL0181A,52.45919199948154,16.9062
BA0041A,43.66159999999999,18.9775
IT1214A,45.039722,11.791111000000003
IT1336A,45.44528,10.96389
IT1533A,45.32842,8.41514
IT1535A,45.183611,11.311389
PL0182A,53.12232499948488,14.382222
PL0184A,50.83638899947449,19.130111
TR690141,40.25954999947025,40.22651
CZ0TOPR,49.856258392333984,18.26974105834961
RO0083A,47.15666699946476,27.574722
BG0047A,42.191407999999996,24.33685
IT1177A,45.560556,11.539722
IT1213A,45.046669999999985,12.06194
IT1509A,45.40973000000001,8.786132
IT2156A,44.700278,10.622778
IT1388A,45.41083,10.691939999999999
IT0837A,45.63305999999999,9.55639
CZ0THAR,49.79097747802734,18.406835556030273
ES1768A,28.007738,-16.655913
TR220141,41.65920999946665,26.58503
IT1965A,45.30278678,9.49528589
CZ0TKAR,49.86379623413085,18.55145263671875
IT0721A,44.63604999999999,10.90473
IT1923A,45.04889,9.693329999999998
IT2117A,45.17635,7.71158
PL0187A,50.73281699947409,16.648050000000005
PL0190A,51.204502999475935,16.180513
IT0709A,45.14444399999999,10.803332999999999
HR0006A,45.45812500000001,16.388355555555556
CZ0TCTN,49.748958587646484,18.609725952148438
IT1964A,45.23499999999999,9.666939999999999
IT2098A,45.60222000000001,9.276110000000001
IT0594A,45.54083000000001,10.223610000000003
TR650141,38.50727999947655,43.3706
PL0191A,50.579913999473526,16.514422
PL0192A,50.76872899947424,16.269677000000005
PL0194A,51.12937799947563,17.02925
IT1646A,45.08199188999999,9.71389
RO0120A,45.65937041946333,25.61621666
HR0009A,45.76494722222221,16.006469444444445
IT1878A,45.31891,8.40236
IT2116A,45.29475,8.04339
PL0196A,51.07752499947542,17.042816999999996
IT1392A,45.05139,11.20444
BG0058A,42.001932999999994,23.097822
IT1582A,45.13611999999999,8.44517
IT1870A,45.290000000000006,11.643056
TR341641,41.05387999946805,29.01
IT0707A,45.69027799999999,9.643889000000001
PL0198A,51.15039099947572,15.008175
IT0524A,45.542222,9.516389
ES2038A,28.459313999999996,-16.270206
HU0026A,48.247221999466746,20.616403000000002
HU0027A,48.10694399946645,20.790006000000005
IT1788A,45.4512,7.878040000000001
PL0201A,53.138357999484974,17.605139000000005
PL0205A,52.658466999482506,19.059314
SI0067A,46.238275840663725,15.277670291300005
PL0209A,52.73821399948291,15.228667
PL0212A,51.79972199947848,16.3175
TR342641,41.01526999946814,29.025000000000002
MK0034A,41.91388999946611,22.415849999999995
ES2002A,28.527219999999993,-14.00444
IT0692A,45.101670000000006,8.90556
PL0213A,51.93978299947911,15.518860999999998
PL0214A,52.22864899948042,20.917513
PL0218A,50.349607999472695,18.236575
PL0222A,50.42353299947296,18.120739
CZ0ZVMZ,49.47205734252928,17.966976165771484
IT1676A,45.44033999999999,8.61969
IT1914A,44.87305599999999,10.663889
TR411122,40.70416999946896,29.884480000000003
PL0234A,49.81346399947092,19.027318
PL0236A,49.73813599947067,18.639069000000003
PL0237A,50.329110999472626,19.231222000000002
CZ0TFMI,49.671791076660156,18.351070404052734
PL0238A,50.27933299947245,18.655764
PL0239A,50.11118099947187,18.516139
CZ0TTRK,49.672378540039055,18.643037796020508
BG0045A,43.851367,25.964086
TR280141,40.90720999946841,38.36197000000001
IT2062A,45.64388999999999,9.614720000000002
TR090141,37.854389999479395,27.818010000000005
IT0187A,44.842499999999994,11.61306
IT0804A,44.79361,10.33167
IT1918A,44.825,11.649722000000002
PL0240A,50.09990299947186,18.990236
CZ0TTRO,49.66811370849609,18.677799224853516
IT0771A,45.80443999999999,9.08361
TR350941,38.38249999947707,27.14833
PL0241A,50.00762899947153,18.455548000000004
TR350541,38.46915999947671,27.22138
TR790141,36.71524999948501,37.12709
TR280241,40.9144399994684,38.39856
IT0689A,45.068329999999996,8.86889
PL0242A,50.31649999947258,18.772375
CZ0SKLS,50.16741180419921,14.106047630310059
PL0243A,50.71088899947401,19.458797
IT1105A,44.78833,10.33667
IT1596A,45.83694400000001,12.510278000000001
IT1910A,44.926111,10.370833
IT2243A,45.43301,11.0301
PL0244A,52.398174999481256,16.959519
SE0117A,57.63690199951495,18.302699999999998
TR550241,41.32537999946739,36.29659
BG0046A,42.578274999999984,23.113975
PL0245A,52.420318999481346,16.877289
IT1865A,44.99694,11.07083
PL0248A,53.38097499948626,14.663347
IT0742A,45.63944,10.385830000000002
CZ0ZUHR,49.06795120239258,17.466848373413086
IT1463A,45.62058256000001,9.6115435
PL0249A,53.432168999486564,14.553899999999999
SK0214A,48.735000609467875,19.15499878
IT1771A,44.65060999999999,10.90633
IT1920A,44.54120999999999,10.8189
PL0251A,53.47088899948677,14.55625
IT1294A,45.525829999999985,8.73667
CZ0MPRR,49.451656341552734,17.454158782958984
TR340411,41.07459999946799,29.05899
BG0024A,42.727489,23.556006
IT1385A,45.873889,10.177499999999998
TR480241,37.34311999948179,28.147199999999998
IT0940A,44.690833,10.664721999999998
IT1187A,43.840833,10.573889000000001
IT1873A,45.61666999999999,8.75
IT1917A,44.73833299999999,11.299722
IT1921A,44.92784,11.17795
IT0740A,45.655,10.20083
HR0007A,45.80033888888888,15.974072222222222
PL0252A,53.121763999484884,17.987906
PL0270A,51.779999999478385,22.625944
PL0273A,49.97104699947141,19.830421999999995
PL0276A,50.52989199947335,22.112467000000002
ES1756A,28.376712999999995,-16.361928
PL0283A,50.872548999474624,20.604998
IT1648A,45.72722,9.12583
IT2018A,40.527499999999996,17.5875
PL0290A,50.65835699947381,18.69622
CZ0TOFF,49.83918762207031,18.263689041137695
IT0903A,44.51611099999999,10.733889
PL0293A,50.479539999473175,19.433009999999996
IT2200A,45.95092,12.50168
TR350341,38.43221999947686,27.144440000000003
BG0018A,41.636078,25.379683000000004
SK0018A,48.592220309467514,21.175285339999995
TR341231,41.02704999946812,29.02489
TR310222,36.71413999948502,36.22391
CZ0TOZR,49.79603958129882,18.247180938720703
PL0294A,49.67160199947047,19.234446
ES1973A,"37,1355600000","-3,6192500000"
PL0295A,54.167846999490735,19.410942000000002
IT1735A,45.000278,9.009444
IT2115A,45.856944,12.925833
BG0041A,42.05638299999999,25.59345
IT1152A,44.79943,10.88365
IT1518A,45.438309999999994,8.62061
IT1975A,45.038332999999994,9.669166999999998
PL0298A,54.19398599949091,16.172544
PL0306A,50.27756899947246,19.569869
TR341131,41.024419999468115,29.099730000000005
CZ0TSTD,49.720935821533196,18.089305877685547
FR04058,48.925278000000006,2.356667
RO0080A,44.32666396946327,23.778621669999996
PL0308A,52.28507299948069,20.933018
CZ0MOLJ,49.60146331787109,17.238073348999023
TR640141,38.6639499994759,29.404390000000003
PL0310A,54.5252739994929,18.536382
SI0033A,46.6514799994641,16.191749999999995
IT1876A,45.68333299999999,9.466667000000001
PL0312A,54.30590799949156,22.307681
PL0317A,50.942072999474895,17.291333
ES1920A,28.33721999999999,-16.39972
CZ0TVRZ,49.622310638427734,17.860952377319336
PL0321A,50.59232499947357,16.819786
PL0353A,50.928238999474836,22.228308
PL0366A,51.797813999478464,19.755769
HU0041A,47.50805599946533,19.028066999999997
IT1044A,44.05222,12.575559999999998
IT1524A,44.703709999999994,8.03328
SI0036A,46.13106999946363,14.996079999999997
PL0398A,52.556278999482025,19.687671999999996
PL0413A,49.69016899947053,21.7497
TR390441,41.39840999946722,27.34588
RO0119A,45.64974975946331,25.6035862
BG0052A,42.66650799999999,23.400164
RO0069A,44.41166699946324,26.052244
ES1766A,28.145093000000003,-16.523687
TR340611,41.073179999467996,28.25554
ES2025A,28.50616,-13.84898
IS0008A,65.68878299959744,-18.100816999999996
PL0468A,53.154407999485045,16.759572000000002
PL0476A,51.217482999476005,17.389997
PL0477A,51.12389999947561,15.920289
PL0478A,49.65888899947043,21.163336
HR0003A,45.55879166666665,18.698769444444444
TR110141,40.14109999947061,29.977760000000004
BG0043A,43.20797799999999,23.557414
DEBW118,48.7881,9.19101
SK0267A,48.726266999467846,21.258836000000002
AT60164,47.05561099946463,15.416603
IT1179A,44.839721999999995,11.961111
IT1948A,44.80801,8.31031
IT2073A,44.53944,10.79139
TR750141,41.110809999467904,42.70105000000001
ES1767A,28.072549999999993,-16.653023
PL0481A,49.89416899947116,21.051060999999997
BG0080A,42.61033499999999,23.032191
BG0020A,43.07419999999999,25.604883
PL0482A,50.85421799947456,20.602583000000003
MT00005,35.895835999489535,14.489985999999998
RO0070A,44.42888899946324,26.120836
FR40008,4.937846700000002,-52.32093
PL0483A,50.233166999472296,18.655722000000004
AT60170,47.04166799946461,15.433056
PL0484A,50.579732999473535,19.3267
PL0492A,52.747043999482955,15.246294000000002
IT1459A,45.58288714,8.83449244
CZ0MDST,49.93196487426758,16.960773468017578
CZ0ZZLN,49.232906341552734,17.66717529296875
PL0494A,50.67685599947387,17.950277999999997
RO0118A,45.637714389463305,25.63068008
SK0266A,48.99333190946853,21.267499920000002
HU0028A,47.96111099946615,21.705839
IT1523A,44.90892999999999,8.20546
IT1728A,42.55222,12.65167
IT2128A,46.1276,8.29212
SI0001A,46.2344799994637,15.26244
CZ0MPST,49.46785736083984,17.11472511291504
ES1744A,27.869069999999997,-15.38715
CZ0ULOM,50.58576583862305,13.673418045043945
IT2220A,41.168569999999995,14.15079
PL0495A,50.0242419994716,22.010575000000003
PL0496A,53.129305999484934,23.181743999999995
CZ0AVRS,50.06642913818359,14.446151733398438
PL0500A,54.20715799949099,16.193242
ES1957A,"43,3825000000","-8,4089000000"
BG0038A,43.26820599999999,26.938439
PL0501A,50.01057499947155,19.949189
PL0502A,50.02016899947158,21.004166999999995
PL0503A,51.74905299947824,18.048389
IT2222A,41.185289999999995,14.092150000000002
PL0504A,50.433492999472996,16.65366
SK0020A,49.21194457946912,18.771114349999998
PL0505A,51.317629999476395,15.431719000000001
RO0067A,44.44055599946322,26.151122
PL0507A,51.25943099947617,22.569133
PL0509A,51.404405999476765,19.696956
SK0008A,49.079166409468755,19.30252457
PL0516A,53.111907999484835,20.371725000000005
BG0066A,43.136925,24.715742
IT0895A,44.42861,12.18667
IT1246A,45.56911000000001,8.18761
IT1619A,46.030833,11.905833
PL0517A,50.97218099947502,18.207575
PL0518A,49.7448859994707,21.454617000000002
ES1745A,27.897638999999998,-15.445028000000002
PL0520A,54.465757999492546,18.464911000000004
PL0522A,54.380278999492035,18.620274
ES2053A,28.090119999999988,-17.1181
CZ0AVYN,50.111080169677734,14.503095626831055
PL0523A,50.45362099947307,20.715639999999997
TR350741,38.395829999477016,27.08277
CZ0TPIS,49.573623657226555,18.784900665283203
BG0071A,42.65975799999999,27.720956
PL0526A,50.81767599947442,19.117425999999995
PL0527A,49.921874999471264,18.471277999999998
FR37007,16.250659999999996,-61.52779400000001
IT1658A,40.48806,18.05361
TR350641,38.49804999947658,27.067770000000003
PL0528A,49.972176999471436,18.947218000000003
ES2044A,28.09904999999999,-17.12051
PL0529A,50.28595599947247,19.184399
TR350841,38.454169999476754,27.109730000000003
ES2022A,28.38016,-16.36833
IT0889A,41.725,13.009444000000002
IT1121A,45.17577,7.560200000000001
IT1204A,44.42,12.225556
IT2134A,42.53417,12.52194
PL0530A,50.444735999473046,18.829639
PL0532A,52.46740699948158,16.645903
IT1734A,45.84082999999999,9.34889
PL0533A,52.815538999483294,17.208061
SE156417,59.8570939995342,17.646309
ME0008A,42.10035,19.103481
ES1978A,28.49838,-13.860830000000002
IT0776A,45.849443999999984,9.395833
FR39011,14.614199999999999,-61.0531
PL0534A,52.926293999483875,14.862816999999998
TR050141,40.66754999946907,35.83554
PL0535A,53.71211399948811,16.692517
RO0084A,47.15111159946477,27.583614349999998
CZ0UULM,50.66109466552734,14.043063163757324
AT60171,47.05944399946462,15.466665999999998
ES1866A,28.50276174,-13.853699419999998
ES2004A,28.026317000000002,-15.414657
HU0022A,47.430832999465196,19.184175
HU0042A,47.541943999465374,19.146122
IT1365A,42.58194,12.623610000000001
IT1451A,44.662222,11.639444
IT1908A,44.095833000000006,12.4025
IT1962A,41.478889,14.033333000000002
IT2102A,45.89885,8.41574
IT2118A,44.40185999999999,7.81463
PL0537A,51.66318099947786,19.355486
SI0054A,46.13873999946363,15.035200000000001
SI0062A,46.06092475946358,14.5123000269
ES1865A,28.500255,-13.852395000000001
TR530141,41.021709999468115,40.53284000000001
PL0538A,52.172144999480174,22.282001
CZ0ASMI,50.07313537597656,14.398140907287598
CZ0TOVK,49.94498825073243,17.909530639648438
CZ0TOPO,49.825294494628906,18.15927505493164
IT2201A,45.96254,12.655950000000002
PL0539A,52.115724999479895,21.237297
SK0264A,48.69111251946776,21.286388400000003
IT1491A,40.85361,14.27167
HU0030A,46.07111099946358,18.225286
HU0033A,46.976110999464524,18.936114
HU0057A,46.26661399946373,20.153053
IT1159A,44.499719999999996,11.32833
PL0541A,50.80418899947436,16.254111
SK0047A,48.89638900946828,18.04139328
PL0542A,53.49183099948688,18.752503000000004
CZ0HHKB,50.195362091064446,15.846376419067385
CZ0APRU,50.06229782104492,14.53781986236572
IT1588A,45.816944,8.820278
SK0022A,48.58361052946751,19.951684949999997
PT03075,38.720278,-9.145833
CZ0SBER,49.95792770385742,14.058300018310547
CZ0UDCM,50.77415084838868,14.218793869018555
ES1859A,39.95856,-4.8457
ES1976A,28.461787999999995,-16.27662
PL0543A,51.77541099947835,19.450900000000004
SK0265A,48.91565799946832,20.873901000000004
IT1578A,43.89332999999999,12.918890000000001
ES0873A,28.03511999999999,-15.416310000000001
CZ0CTAB,49.411231994628906,14.676388740539549
IT1043A,44.06250000000001,12.553333000000002
IT1163A,44.47221999999999,11.416390000000002
IT1328A,45.89055599999999,12.308056
IT1553A,43.91611,11.006939999999998
CZ0AKAL,50.09423828125,14.44204902648926
CZ0BBDN,49.20272445678711,16.616287231445312
CZ0UULD,50.68312454223633,13.997873306274414
FR39014,14.468864999999994,-60.927383
PL0544A,51.067438999475385,19.448694
FR04123,48.90221999999999,2.390833
ES1764A,28.380537,-16.371986
PL0545A,51.76087499947828,20.250569
ES1279A,"38,6819800000","-4,0885800000"
ES1762A,28.047331999999997,-16.536049
BG0079A,42.655488,23.383270999999997
CZ0ULTT,50.540897369384766,14.119408607482912
CZ0HTRT,50.56587982177733,15.903926849365234
SK0037A,48.930835719468355,21.913621900000003
CZ0UTPM,50.645278930664055,13.851249694824219
IT1112A,45.95777799999999,12.618611
PL0547A,51.52625799947728,20.016785999999996
IT1532A,45.71316999999999,8.28353
IT2075A,44.49999999999999,11.286110999999998
PL0548A,51.6014389994776,18.940121999999995
PL0549A,49.96901699947141,20.439511
PL0550A,49.619280999470305,20.714403
SI0061A,45.801699999463416,15.177399999999999
PL0552A,50.15940599947204,19.477464
ES1633A,"37,9936111100","-1,1447222200"
PL0553A,50.876982999474635,18.416878
PL0554A,50.012082999471545,22.674771999999997
LV0018A,56.958913999509655,24.125775000000008
CZ0SMBO,50.42864608764647,14.913859367370607
BA0040A,44.342999999999996,17.2679
ES1980A,28.685983000000004,-17.764587
PL0555A,49.57173099947016,22.195892
PL0557A,54.50804999949279,18.539831
CZ0AREP,50.08806610107422,14.429220199584963
PL0558A,54.12069399949048,17.975861
PL0559A,54.03124699948993,19.032899
FR39008,14.616389000000003,-61.1008
PL0560A,54.546166999493025,17.746194000000003
IT1826A,45.849443999999984,9.395833
IT1361A,43.839719999999986,13.018610000000002
ES1955A,28.967870000000005,-13.555856
AT60172,47.06923999946465,15.431944999999997
CZ0EPAU,50.024036407470696,15.763548851013184
ES2000A,28.457953999999987,-16.26333
PL0561A,54.10411099949036,18.182972
NL00573,52.78999999948318,4.728999999999999
BETR512,50.407810199815614,4.39589711703924
HU0032A,47.30666699946499,18.920003000000005
HU0039A,47.78999999946583,18.746122
IT0991A,41.73,13.338330000000001
IT1208A,42.451939999999986,14.1975
SI0002A,46.55883999946403,15.651239999999998
ES1966A,41.05417,-0.13889
IT0934A,41.13145999999999,14.78938
LT00003,54.71527862949409,25.28944397
ES1769A,28.111373000000004,-16.471625
CZ0EMTP,49.758995056152344,16.66672134399414
RO0098A,44.870218999463155,24.854518
HU0031A,47.5572219994654,18.420836
PL0562A,53.72236099948815,18.936917000000005
PL0563A,50.82310799947443,20.533506
ES1573A,28.13373199999999,-15.432823000000003
ES1760A,28.112486000000004,-16.577577
TR670141,41.45054999946709,31.783609999999996
LT00033,55.689999999500465,21.17946
PL0564A,50.88713199947469,21.660726
RO0066A,44.41111099946324,26.184736
PL0565A,50.42901399947299,21.277366999999998
BG0013A,43.223043999999994,27.587239
RO0151A,44.89909362946316,23.171091080000004
FR04329,48.838615,2.412781
PT03063,38.619444,-9.081111
BG0063A,42.510152999999995,27.468847
HU0024A,47.68527799946561,17.639444
RO0155A,45.89550399946346,22.89934731
IT1001A,43.843889999999995,10.51222
IT1183A,41.48999999999999,13.83056
CZ0SROR,50.30198287963867,15.178302764892578
ES1763A,27.80127799999999,-15.461157
ES0880A,43.551199999999994,-5.9197
TR140141,40.73306999946889,31.601730000000003
IT2040A,39.232778,9.188056
FR15039,45.158362999999994,5.703763999999999
CZ0ZVSH,49.34444808959961,17.99601173400879
IT2056A,39.23583300000001,9.115
PL0566A,51.05061099947532,21.084175
